,player_id,name,current_club_id,current_club_name,country_of_citizenship,country_of_birth,city_of_birth,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,agent_name,contract_expiration_date,current_club_domestic_competition_id,first_name,last_name,player_code,image_url,last_season,url
3825,291323,Jilke De Coninck,520,Cercle Brugge,Belgium,Belgium,Gent  ,1995-01-09,Midfield,Left Midfield,Left,176,400000.0,100000.0,Eleven Management,2023-06-30,BE1,Jilke,De Coninck,jilke-de-coninck,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jilke-de-coninck/profil/spieler/291323
3827,9602,Maarten Martens,520,Cercle Brugge,Belgium,Belgium,Eeklo  ,1984-07-02,Attack,Attacking Midfield,Left,176,,6500000.0,Eleven Management,,BE1,Maarten,Martens,maarten-martens,https://img.a.transfermarkt.technology/portrait/header/s_9602_1090_2012_2.jpg?lm=1,2014,https://www.transfermarkt.co.uk/maarten-martens/profil/spieler/9602
3828,40632,Stipe Bacelic-Grgic,520,Cercle Brugge,Croatia,Jugoslawien (SFR),Sibenik  ,1988-02-16,Midfield,Central Midfield,Right,187,100000.0,750000.0,HBR Sport,,BE1,Stipe,Bacelic-Grgic,stipe-bacelic-grgic,https://img.a.transfermarkt.technology/portrait/header/40632-1501445200.jpg?lm=1,2014,https://www.transfermarkt.co.uk/stipe-bacelic-grgic/profil/spieler/40632
3829,9665,Tim Smolders,520,Cercle Brugge,Belgium,Belgium,Geel  ,1980-08-26,Midfield,Central Midfield,Right,191,,1500000.0,S.A. YVES BARE N.V. BELGIUM,,BE1,Tim,Smolders,tim-smolders,https://img.a.transfermarkt.technology/portrait/header/9665-1616774263.jpg?lm=1,2014,https://www.transfermarkt.co.uk/tim-smolders/profil/spieler/9665
3830,132398,Karel Van Roose,520,Cercle Brugge,Belgium,Belgium,Tielt  ,1990-04-01,Midfield,Defensive Midfield,Right,186,,600000.0,,,BE1,Karel,Van Roose,karel-van-roose,https://img.a.transfermarkt.technology/portrait/header/132398-1484041088.jpg?lm=1,2014,https://www.transfermarkt.co.uk/karel-van-roose/profil/spieler/132398
3831,122994,Thibaut Van Acker,520,Cercle Brugge,Belgium,Belgium,Merendree  ,1991-11-21,Midfield,Central Midfield,Right,183,500000.0,1000000.0,Soccer-Solutions,2025-06-30,BE1,Thibaut,Van Acker,thibaut-van-acker,https://img.a.transfermarkt.technology/portrait/header/122994-1626773799.jpg?lm=1,2014,https://www.transfermarkt.co.uk/thibaut-van-acker/profil/spieler/122994
3832,80840,Ismaïla N'Diaye,520,Cercle Brugge,Senegal,Senegal,Thiaroye  ,1988-01-22,Midfield,Defensive Midfield,Right,188,,600000.0,,,BE1,Ismaïla,N'Diaye,ismaila-ndiaye,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/ismaila-ndiaye/profil/spieler/80840
3833,13111,Stef Wils,520,Cercle Brugge,Belgium,Belgium,Turnhout  ,1982-08-02,Defender,Centre-Back,Right,187,,1400000.0,,,BE1,Stef,Wils,stef-wils,https://img.a.transfermarkt.technology/portrait/header/13111-1470002328.jpg?lm=1,2014,https://www.transfermarkt.co.uk/stef-wils/profil/spieler/13111
3834,286042,Ayron Verkindere,520,Cercle Brugge,Belgium,,,1997-05-17,Defender,,,183,,250000.0,Eleven Management,2023-06-30,BE1,Ayron,Verkindere,ayron-verkindere,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/ayron-verkindere/profil/spieler/286042
3835,9638,Hans Cornelis,520,Cercle Brugge,Belgium,Belgium,Eeklo  ,1982-10-13,Defender,Right-Back,Right,182,,2500000.0,Eleven Management,,BE1,Hans,Cornelis,hans-cornelis,https://img.a.transfermarkt.technology/portrait/header/9638-1537881434.jpg?lm=1,2014,https://www.transfermarkt.co.uk/hans-cornelis/profil/spieler/9638
3836,33130,Bjorn Ruytinx,2861,Kv Oostende,Belgium,Belgium,Herk-de-Stad  ,1980-08-18,Attack,Centre-Forward,Right,185,,350000.0,,,BE1,Bjorn,Ruytinx,bjorn-ruytinx,https://img.a.transfermarkt.technology/portrait/header/33130-1617091108.jpg?lm=1,2014,https://www.transfermarkt.co.uk/bjorn-ruytinx/profil/spieler/33130
3837,348094,Muhamed Tahiri,2861,Kv Oostende,Belgium,Yugoslavia (Republic),Dervar  ,1996-12-26,Attack,Left Winger,,183,,50000.0,,,BE1,Muhamed,Tahiri,muhamed-tahiri,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/muhamed-tahiri/profil/spieler/348094
3838,13371,Tom Van Imschoot,2861,Kv Oostende,Belgium,Belgium,Tienen  ,1981-09-04,Midfield,Defensive Midfield,Left,180,350000.0,1000000.0,,,BE1,Tom,Van Imschoot,tom-van-imschoot,https://img.a.transfermarkt.technology/portrait/header/13371-1617015784.jpg?lm=1,2014,https://www.transfermarkt.co.uk/tom-van-imschoot/profil/spieler/13371
3839,331571,Bryan Willems,2861,Kv Oostende,Belgium,,,1995-07-16,Defender,Right-Back,Right,178,,50000.0,,,BE1,Bryan,Willems,bryan-willems,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/bryan-willems/profil/spieler/331571
3840,13061,Carl Hoefkens,2861,Kv Oostende,Belgium,Belgium,Lier  ,1978-10-06,Defender,Right-Back,Right,185,,2500000.0,,,BE1,Carl,Hoefkens,carl-hoefkens,https://img.a.transfermarkt.technology/portrait/header/13061-1537873933.jpg?lm=1,2014,https://www.transfermarkt.co.uk/carl-hoefkens/profil/spieler/13061
3841,13743,Jimmy Hempte,2861,Kv Oostende,Belgium,Belgium,Tournai  ,1982-03-24,Defender,Left-Back,Left,180,,1250000.0,S.A. YVES BARE N.V. BELGIUM,,BE1,Jimmy,Hempte,jimmy-hempte,https://img.a.transfermarkt.technology/portrait/header/s_13743_192_2012_1.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jimmy-hempte/profil/spieler/13743
3842,355497,Yoshi Verbrugge,2861,Kv Oostende,Belgium,Belgium,Oudenburg  ,1995-06-07,Defender,Centre-Back,,0,,50000.0,,,BE1,Yoshi,Verbrugge,yoshi-verbrugge,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/yoshi-verbrugge/profil/spieler/355497
3843,90552,Jérémy Dumesnil,2861,Kv Oostende,France,,,1986-06-22,Goalkeeper,,,190,,300000.0,,,BE1,Jérémy,Dumesnil,jeremy-dumesnil,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jeremy-dumesnil/profil/spieler/90552
3871,124733,Niels Coussement,2861,Kv Oostende,Belgium,Belgium,Oostende  ,1991-02-02,Defender,Right-Back,Right,178,,400000.0,International Sport Management N.V.,,BE1,Niels,Coussement,niels-coussement,https://img.a.transfermarkt.technology/portrait/header/124733-1487694898.jpg?lm=1,2014,https://www.transfermarkt.co.uk/niels-coussement/profil/spieler/124733
4070,89561,Marcão,968,Kvc Westerlo,Brazil,Brazil,Duque de Caxias  ,1986-04-02,Attack,Centre-Forward,Right,180,500000.0,200000.0,,,BE1,,Marcão,marcao,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/marcao/profil/spieler/89561
4071,270242,Cem Ünal,968,Kvc Westerlo,Belgium,Belgium,Genk  ,1996-03-03,Attack,Centre-Forward,Right,180,,50000.0,,,BE1,Cem,Ünal,cem-unal,https://img.a.transfermarkt.technology/portrait/header/270242-1478270096.jpg?lm=1,2014,https://www.transfermarkt.co.uk/cem-unal/profil/spieler/270242
4072,9604,Sherjill MacDonald,968,Kvc Westerlo,Netherlands,Netherlands,Groningen  ,1984-11-20,Attack,Centre-Forward,Both,183,1000000.0,2000000.0,,,BE1,Sherjill,MacDonald,sherjill-macdonald,https://img.a.transfermarkt.technology/portrait/header/9604-1617111130.jpg?lm=1,2014,https://www.transfermarkt.co.uk/sherjill-macdonald/profil/spieler/9604
4073,13372,Kevin Vandenbergh,968,Kvc Westerlo,Belgium,Belgium,Bonheiden  ,1983-05-16,Attack,Centre-Forward,Right,180,,4000000.0,Eleven Management,,BE1,Kevin,Vandenbergh,kevin-vandenbergh,https://img.a.transfermarkt.technology/portrait/header/13372-1537879466.jpg?lm=1,2014,https://www.transfermarkt.co.uk/kevin-vandenbergh/profil/spieler/13372
4074,212931,Faris Handzic,968,Kvc Westerlo,Bosnia-Herzegovina,Bosnia-Herzegovina,Sarajevo  ,1995-05-27,Attack,Attacking Midfield,Right,172,50000.0,125000.0,,2023-06-30,BE1,Faris,Handzic,faris-handzic,https://img.a.transfermarkt.technology/portrait/header/212931-1490902633.png?lm=1,2014,https://www.transfermarkt.co.uk/faris-handzic/profil/spieler/212931
4075,261912,Alassane Diallo,968,Kvc Westerlo,Mali,Mali,Bamako  ,1995-02-19,Midfield,Central Midfield,Left,176,700000.0,400000.0,Label Sports,,BE1,Alassane,Diallo,alassane-diallo,https://img.a.transfermarkt.technology/portrait/header/261912-1532197550.jpg?lm=1,2014,https://www.transfermarkt.co.uk/alassane-diallo/profil/spieler/261912
4076,20306,Kevin Geudens,968,Kvc Westerlo,Belgium,Belgium,Geel  ,1980-12-02,Midfield,Defensive Midfield,Both,185,,750000.0,,,BE1,Kevin,Geudens,kevin-geudens,https://img.a.transfermarkt.technology/portrait/header/20306-1487601723.jpg?lm=1,2014,https://www.transfermarkt.co.uk/kevin-geudens/profil/spieler/20306
4079,276507,Stef Vervoort,968,Kvc Westerlo,Belgium,,,1995-02-20,Midfield,,,179,,100000.0,,,BE1,Stef,Vervoort,stef-vervoort,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/stef-vervoort/profil/spieler/276507
4080,348082,Michiel Jaeken,968,Kvc Westerlo,Belgium,,,1995-10-03,Defender,Left-Back,Left,182,,200000.0,,,BE1,Michiel,Jaeken,michiel-jaeken,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/michiel-jaeken/profil/spieler/348082
4081,36189,Christian Dorda,968,Kvc Westerlo,Germany,Germany,Mönchengladbach  ,,Defender,Left-Back,Left,182,,550000.0,,,BE1,Christian,Dorda,christian-dorda,https://img.a.transfermarkt.technology/portrait/header/36189-1530814564.jpg?lm=1,2014,https://www.transfermarkt.co.uk/christian-dorda/profil/spieler/36189
4082,104219,Enes Sipovic,968,Kvc Westerlo,Bosnia-Herzegovina,Jugoslawien (SFR),Sarajevo  ,1990-09-11,Defender,Centre-Back,Right,198,,500000.0,Dribbling Agency,2023-06-30,BE1,Enes,Sipovic,enes-sipovic,https://img.a.transfermarkt.technology/portrait/header/104219-1628105470.jpg?lm=1,2014,https://www.transfermarkt.co.uk/enes-sipovic/profil/spieler/104219
4083,34382,Evander Sno,968,Kvc Westerlo,Netherlands,Netherlands,Dordrecht  ,1987-04-09,Midfield,Defensive Midfield,Both,188,,1500000.0,,,BE1,Evander,Sno,evander-sno,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/evander-sno/profil/spieler/34382
4084,10267,Jeffrey Rentmeister,968,Kvc Westerlo,Belgium,Belgium,Oupeye  ,1984-07-11,Defender,Centre-Back,Right,189,,400000.0,Gallea Gestion S.A,,BE1,Jeffrey,Rentmeister,jeffrey-rentmeister,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jeffrey-rentmeister/profil/spieler/10267
4105,9647,Birger Maertens,968,Kvc Westerlo,Belgium,Belgium,Varsenare  ,1980-06-28,Defender,Centre-Back,Right,183,,2500000.0,,,BE1,Birger,Maertens,birger-maertens,https://img.a.transfermarkt.technology/portrait/header/9647-1591711546.jpg?lm=1,2014,https://www.transfermarkt.co.uk/birger-maertens/profil/spieler/9647
4107,301584,Brian Gielen,968,Kvc Westerlo,Belgium,,,1996-09-23,Goalkeeper,,,189,,50000.0,,,BE1,Brian,Gielen,brian-gielen,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/brian-gielen/profil/spieler/301584
4660,335856,Gyamfi Kyeremeh,28643,Waasland Beveren,Belgium,Belgium,Gent  ,1995-03-09,Attack,Right Winger,Left,170,,50000.0,,,BE1,Gyamfi,Kyeremeh,gyamfi-kyeremeh,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/gyamfi-kyeremeh/profil/spieler/335856
4661,123957,Kevin Osei,28643,Waasland Beveren,Ghana,France,Marseille  ,1991-03-26,Attack,Right Winger,Left,173,,150000.0,ECHO Sports Management,,BE1,Kevin,Osei,kevin-osei,https://img.a.transfermarkt.technology/portrait/header/s_123957_244_2012_1.jpg?lm=1,2014,https://www.transfermarkt.co.uk/kevin-osei/profil/spieler/123957
4662,129597,Daimy Deflem,28643,Waasland Beveren,Belgium,Belgium,Tienen  ,1994-05-04,Attack,Left Winger,,178,,200000.0,,2023-06-30,BE1,Daimy,Deflem,daimy-deflem,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/daimy-deflem/profil/spieler/129597
4663,97166,Aboubakar Oumarou,28643,Waasland Beveren,Cameroon,Cameroon,Yaoundé  ,1987-01-04,Attack,Centre-Forward,Right,184,,2000000.0,INTERNATIONAL SPORTS OFFICE,,BE1,Aboubakar,Oumarou,aboubakar-oumarou,https://img.a.transfermarkt.technology/portrait/header/97166-1607356308.jpg?lm=1,2014,https://www.transfermarkt.co.uk/aboubakar-oumarou/profil/spieler/97166
4665,303947,Arne Van Den Eynde,28643,Waasland Beveren,Belgium,,,1995-07-25,Attack,Attacking Midfield,Left,181,,50000.0,Gerd van Eetvelde,2023-06-30,BE1,Arne,Van Den Eynde,arne-van-den-eynde,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/arne-van-den-eynde/profil/spieler/303947
4672,99345,Ante Vukusic,28643,Waasland Beveren,Croatia,Jugoslawien (SFR),Sinj  ,1991-06-04,Attack,Centre-Forward,Right,180,300000.0,5000000.0,RB SPORTS AGENCY,2023-06-30,BE1,Ante,Vukusic,ante-vukusic,https://img.a.transfermarkt.technology/portrait/header/99345-1613982544.png?lm=1,2014,https://www.transfermarkt.co.uk/ante-vukusic/profil/spieler/99345
4686,41163,Jorn Vermeulen,28643,Waasland Beveren,Belgium,Belgium,Torhout  ,1987-04-16,Midfield,Right Midfield,Right,185,,900000.0,,,BE1,Jorn,Vermeulen,jorn-vermeulen,https://img.a.transfermarkt.technology/portrait/header/41163-1655107878.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jorn-vermeulen/profil/spieler/41163
4687,14954,Nicolas Godemèche,28643,Waasland Beveren,France,France,Marseille  ,1984-06-22,Midfield,Central Midfield,Right,183,250000.0,900000.0,,,BE1,Nicolas,Godemèche,nicolas-godemeche,https://img.a.transfermarkt.technology/portrait/header/s_14954_7769_2012_1.jpg?lm=1,2014,https://www.transfermarkt.co.uk/nicolas-godemeche/profil/spieler/14954
4688,31062,Rachid Bourabia,28643,Waasland Beveren,Morocco,France,Dijon  ,1985-03-22,Midfield,Central Midfield,Right,181,,900000.0,,,BE1,Rachid,Bourabia,rachid-bourabia,https://img.a.transfermarkt.technology/portrait/header/31062-1476267720.jpg?lm=1,2014,https://www.transfermarkt.co.uk/rachid-bourabia/profil/spieler/31062
4690,68902,Jerry Vandam,28643,Waasland Beveren,France,France,Lille  ,1988-12-08,Defender,Right-Back,Right,186,,1750000.0,,,BE1,Jerry,Vandam,jerry-vandam,https://img.a.transfermarkt.technology/portrait/header/s_68902_1082_2012_1.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jerry-vandam/profil/spieler/68902
4691,80599,David Addy,28643,Waasland Beveren,Ghana,Ghana,Prampram  ,1990-02-21,Defender,Left-Back,Left,183,100000.0,1500000.0,Vito Arseni,,BE1,David,Addy,david-addy,https://img.a.transfermarkt.technology/portrait/header/80599-1493190533.jpg?lm=1,2014,https://www.transfermarkt.co.uk/david-addy/profil/spieler/80599
4692,24609,Hrvoje Cale,28643,Waasland Beveren,Croatia,Jugoslawien (SFR),Zagreb  ,1985-03-04,Defender,Left-Back,,0,,3500000.0,,,BE1,Hrvoje,Cale,hrvoje-cale,https://img.a.transfermarkt.technology/portrait/header/s_24609_82_2010_1.jpg?lm=1,2014,https://www.transfermarkt.co.uk/hrvoje-cale/profil/spieler/24609
4693,61267,Mijusko Bojovic,28643,Waasland Beveren,Montenegro,Jugoslawien (SFR),Pljevlja  ,1988-08-09,Defender,Centre-Back,Left,190,150000.0,700000.0,,2023-06-30,BE1,Mijusko,Bojovic,mijusko-bojovic,https://img.a.transfermarkt.technology/portrait/header/61267-1592674223.png?lm=1,2014,https://www.transfermarkt.co.uk/mijusko-bojovic/profil/spieler/61267
4694,334774,Brian Oppong,28643,Waasland Beveren,Belgium,Belgium,Kortrijk  ,1995-08-15,Defender,Centre-Back,Right,176,,50000.0,,,BE1,Brian,Oppong,brian-oppong,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/brian-oppong/profil/spieler/334774
4695,77145,Jonathan Rowell,28643,Waasland Beveren,England,England,Newcastle upon Tyne  ,1989-09-10,Midfield,Defensive Midfield,Right,179,100000.0,600000.0,,2023-06-30,BE1,Jonathan,Rowell,jonathan-rowell,https://img.a.transfermarkt.technology/portrait/header/77145-1662384727.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jonathan-rowell/profil/spieler/77145
4696,324174,Tom Vermeire,28643,Waasland Beveren,Belgium,,,1995-05-14,Midfield,Defensive Midfield,Right,182,,50000.0,,2023-06-30,BE1,Tom,Vermeire,tom-vermeire,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/tom-vermeire/profil/spieler/324174
4698,52199,Benny Rogiest,28643,Waasland Beveren,Belgium,,,1995-08-18,Goalkeeper,,,183,500000.0,50000.0,,,BE1,Benny,Rogiest,benny-rogiest,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/benny-rogiest/profil/spieler/52199
4699,56935,Robson,28643,Waasland Beveren,Brazil,Brazil,Recife  ,1983-07-10,Defender,Centre-Back,Right,187,,1600000.0,,,BE1,,Robson,robson,https://img.a.transfermarkt.technology/portrait/header/s_56935_1301_2009_1.jpg?lm=1,2014,https://www.transfermarkt.co.uk/robson/profil/spieler/56935
4700,332204,Niels De Pauw,28643,Waasland Beveren,Belgium,Belgium,Sint-Niklaas  ,1996-01-19,Defender,Centre-Back,Left,190,,200000.0,,2023-06-30,BE1,Niels,De Pauw,niels-de-pauw,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/niels-de-pauw/profil/spieler/332204
4709,324148,Thomas Michot,28643,Waasland Beveren,Belgium,,,1997-01-17,Defender,,,0,,50000.0,,,BE1,Thomas,Michot,thomas-michot,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/thomas-michot/profil/spieler/324148
4747,108693,Marvin Turcan,29228,Royal Excel Mouscron,France,France,Wattrelos  ,1990-11-21,Attack,Centre-Forward,Right,188,,150000.0,,,BE1,Marvin,Turcan,marvin-turcan,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/marvin-turcan/profil/spieler/108693
4748,6970,Cédric Fauré,172,Rsc Charleroi,France,France,Toulouse  ,1979-02-14,Attack,Centre-Forward,Both,187,,2500000.0,Youonegoal,,BE1,Cédric,Fauré,cedric-faure,https://img.a.transfermarkt.technology/portrait/header/6970-1487695391.jpg?lm=1,2014,https://www.transfermarkt.co.uk/cedric-faure/profil/spieler/6970
4750,358631,Illies Bruylandts,204,Lierse Sk,France,France,Tourcoing  ,1995-07-03,Attack,Centre-Forward,,0,50000.0,125000.0,,2023-06-30,BE1,Illies,Bruylandts,illies-bruylandts,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/illies-bruylandts/profil/spieler/358631
4751,333271,Ahmed Hassan,204,Lierse Sk,Egypt,,,1995-12-09,Attack,Centre-Forward,Right,172,,200000.0,,2024-06-30,BE1,,Ahmed Hassan,ahmed-hassan,https://img.a.transfermarkt.technology/portrait/header/333271-1553527282.jpg?lm=1,2014,https://www.transfermarkt.co.uk/ahmed-hassan/profil/spieler/333271
4774,55595,Benjamin Mokulu,354,Kv Mechelen,DR Congo,Belgium,Brussel  ,1989-10-11,Attack,Centre-Forward,Left,187,150000.0,1200000.0,KV Sports Management,2023-06-30,BE1,Benjamin,Mokulu,benjamin-mokulu,https://img.a.transfermarkt.technology/portrait/header/55595-1668523021.jpg?lm=1,2014,https://www.transfermarkt.co.uk/benjamin-mokulu/profil/spieler/55595
4775,168174,Jan Mertens,354,Kv Mechelen,Belgium,Belgium,Duffel  ,1995-01-12,Defender,Centre-Back,Left,182,,75000.0,,,BE1,Jan,Mertens,jan-mertens,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/jan-mertens/profil/spieler/168174
4776,34768,Maxime Biset,354,Kv Mechelen,Belgium,Belgium,Antwerpen  ,1986-03-26,Defender,Centre-Back,Right,193,,1000000.0,J&S International,2023-06-30,BE1,Maxime,Biset,maxime-biset,https://img.a.transfermarkt.technology/portrait/header/34768-1487687861.jpg?lm=1,2014,https://www.transfermarkt.co.uk/maxime-biset/profil/spieler/34768
4777,331550,Lionel Nshole Makondi,354,Kv Mechelen,Belgium,,,1995-02-25,Attack,,,179,,100000.0,,,BE1,Lionel Nshole,Makondi,lionel-nshole-makondi,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2014,https://www.transfermarkt.co.uk/lionel-nshole-makondi/profil/spieler/331550
4778,129582,Adrien Faidherbe,354,Kv Mechelen,Belgium,,,1994-07-12,Goalkeeper,,Right,181,,100000.0,,,BE1,Adrien,Faidherbe,adrien-faidherbe,https://img.a.transfermarkt.technology/portrait/header/s_129582_172_2014_02_18_1.jpg?lm=1,2014,https://www.transfermarkt.co.uk/adrien-faidherbe/profil/spieler/129582
4779,24233,Tome Pačovski,354,Kv Mechelen,North Macedonia,Jugoslawien (SFR),Bitola  ,1982-06-28,Goalkeeper,,Right,185,,900000.0,,,BE1,Tome,Pačovski,tome-pačovski,https://img.a.transfermarkt.technology/portrait/header/24233-1618410215.jpg?lm=1,2014,https://www.transfermarkt.co.uk/tome-pa%C4%8Dovski/profil/spieler/24233
